<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20250611,083000,3341.795,3343.21,3335.605,3339.825,13650
20250611,093000,3339.79,3340.31,3332.555,3337.36,17735
20250611,103000,3337.375,3348.57,3335.24,3345.785,15512
20250611,113000,3345.69,3346.825,3342.63,3344.59,12416
20250611,123000,3344.525,3344.7,3331.425,3333.865,19686
20250611,133000,3333.86,3336.875,3328.265,3329.94,14340
20250611,143000,3329.975,3335.285,3326.175,3333.185,17045
20250611,153000,3333.22,3360.79,3327.29,3336.835,49412
20250611,163000,3336.94,3344.77,3327.95,3330,54323
20250611,173000,3329.98,3341.31,3328.575,3337.635,37324
