<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210823,110000,1514948.04,1516852.62,1514710.71,1516655.56,91554289883
20210823,120000,1516573.16,1516573.16,1515827.76,1515886.18,76277045095
20210823,130000,1515886.5,1515886.5,1515886.5,1515886.5,10269652475
20210823,190000,1515886.48,1515886.48,1515886.48,1515886.48,10269649249
20210823,200000,1515923.54,1515923.54,1515923.54,1515923.54,10269649249
20210824,090000,1515923.54,1535351.98,1515923.54,1535351.98,22854443008
20210824,100000,1536251.22,1542439.45,1536251.22,1542439.45,61758712945
20210824,110000,1542591.49,1543089.07,1542591.49,1543089.07,88877527807
20210824,120000,1543110.64,1543476.12,1543089.16,1543476.06,72429578114
20210824,130000,1543475.92,1543476.38,1543475.92,1543476.38,19473882864
20210824,190000,1543476.42,1543476.42,1543448.26,1543448.26,19473540834
20210825,090000,1543448.26,1548068.94,1541986.12,1541986.12,21124719222
20210825,100000,1541396.12,1542838.84,1540463.53,1542838.84,54074999567
20210825,110000,1543370.86,1548763.06,1543370.86,1548763.06,87800914786
20210825,120000,1548978.93,1550120.33,1548978.93,1550120.33,88587117099
20210825,130000,1550120.38,1550120.44,1550120.38,1550120.44,21159445958
20210825,180000,1550120.88,1550120.88,1550120.87,1550120.87,10579625098
20210825,190000,1550208.38,1550208.38,1550208.38,1550208.38,10579625098
20210828,090000,1550208.38,1569868.15,1550208.38,1569868.15,27868869100
20210828,100000,1571001.31,1572999.29,1571001.31,1572999.29,66399948254
20210828,110000,1573180.6,1574589.26,1573180.6,1574589.26,94382195583
20210828,120000,1574654.64,1575763.49,1574654.64,1575763.49,77104180596
20210828,130000,1575763.52,1575763.52,1575763.52,1575763.52,10310869558
20210828,140000,1575763.5,1575763.5,1575763.5,1575763.5,10310865386
20210828,180000,1575763.45,1575763.46,1575761.97,1575761.97,20621663502
20210829,090000,1575761.97,1581853.84,1572325.87,1575138.24,31830020109
20210829,100000,1575966.74,1585547.14,1575966.74,1585547.14,77284676768
20210829,110000,1585706.23,1585706.23,1581322.11,1581322.11,119299329556
20210829,120000,1579934.21,1579934.21,1573406.88,1573406.88,109558983928
20210829,130000,1573406.85,1573406.85,1573406.85,1573406.85,14455559064
20210829,170000,1573407.24,1573407.61,1573407.24,1573407.61,43365789579
20210829,180000,1573406.5,1573406.5,1573406.5,1573406.5,14455263193
20210830,090000,1573406.5,1573406.5,1535813.98,1535813.98,30306826200
20210830,100000,1534433.33,1538382.39,1528020.45,1528020.45,88319647601
20210830,110000,1527586.22,1527586.22,1525089.61,1525089.61,117207722048
20210830,120000,1524990.46,1524990.46,1523997.07,1523997.07,86617484852
20210830,130000,1523997.19,1523997.19,1523997.1,1523997.1,22457629838
20210830,180000,1523997.12,1523997.12,1523997.12,1523997.12,11227962698
20210830,190000,1523969.59,1523969.59,1523969.59,1523969.59,11227962698
20210831,090000,1523969.59,1523969.59,1477721.31,1480102.68,36184274393
20210831,100000,1482000.72,1491445.55,1482000.72,1491445.55,88787487170
20210831,110000,1492307.18,1496815.29,1492307.18,1496773.5,116255724918
20210831,120000,1496622.9,1496622.9,1496158.98,1496158.98,97245199508
20210831,130000,1496158.65,1496158.92,1496158.65,1496158.92,25665101298
20210831,180000,1496158.98,1496158.98,1496156.65,1496156.65,25664818590
20210831,190000,1496156.63,1496156.63,1496156.46,1496156.46,51329554518
20210831,200000,1496150.82,1496150.82,1496150.82,1496150.82,12832386075
20210901,090000,1496150.82,1504446.16,1496150.82,1503096.09,19414873830
20210901,100000,1504293.29,1510613.54,1504293.29,1510613.54,47044937146
20210901,110000,1510998.79,1515807.29,1510998.79,1515807.29,70303282907
20210901,120000,1516353.24,1520687.29,1516353.24,1520687.29,71573725522
20210901,130000,1520687.64,1520687.64,1520687.64,1520687.64,8564175128
20210901,180000,1520627.06,1520627.06,1520627.06,1520627.06,0
20210904,090000,1520627.06,1545408.17,1520627.06,1545353.64,24401133266
20210904,100000,1545151.26,1545151.26,1542387.14,1542387.14,63745337217
20210904,110000,1542243.61,1542243.61,1541640.43,1541640.43,86205046932
20210904,120000,1541565.11,1541565.11,1541054.79,1541054.79,79222005818
20210904,150000,1541048.6,1541048.6,1541048.6,1541048.6,9349374326
20210904,170000,1541048.79,1541049.35,1541048.79,1541049.35,37396862155
20210904,180000,1541051.75,1541051.75,1541051.75,1541051.75,9349195923
20210905,090000,1541051.75,1541051.75,1531562.44,1532853.23,19946692228
20210905,100000,1532842.47,1535070.21,1532664.09,1535070.21,57322454687
20210905,110000,1535083.7,1536834.14,1535083.7,1536834.14,83156616407
20210905,120000,1536907.42,1537270.97,1536907.42,1537270.97,67350223874
20210905,130000,1537271.07,1537271.07,1537271,1537271,17945868331
20210905,140000,1537270.76,1537270.76,1537270.76,1537270.76,8972667108
20210905,150000,1537270.75,1537270.75,1537270.75,1537270.75,8972646758
20210905,160000,1537270.76,1537270.76,1537270.76,1537270.76,8972644632
20210905,180000,1537192.91,1537192.91,1537192.91,1537192.91,8972644632
20210906,090000,1537192.91,1543453.68,1537192.91,1542945.67,19169455204
20210906,100000,1543059.1,1545127.52,1543019.33,1545127.52,49640676970
20210906,110000,1545017.1,1545017.1,1542891.78,1542891.78,77402691380
20210906,120000,1542512.62,1542512.62,1538505.86,1538506.24,88335063366
20210906,150000,1538504.43,1538504.43,1538503.36,1538503.36,19170857946
20210906,180000,1538503.35,1538503.35,1538503.35,1538503.35,9585396306
20210906,190000,1538484.49,1538484.49,1538484.49,1538484.49,9585396306
20210907,090000,1538484.49,1538484.49,1524476.5,1524712.19,18100314660
20210907,100000,1524828.57,1525530.02,1524828.57,1525233.89,44838438325
20210907,110000,1525827.04,1526989.9,1525552.69,1525552.69,67567637937
20210907,120000,1525409.36,1525409.36,1523081.13,1523081.13,59808807237
20210907,130000,1523081.21,1523086.66,1523081.21,1523086.66,24269134883
20210907,190000,1523059.92,1523059.92,1523059.92,1523059.92,8089466398
20210908,090000,1523059.92,1525876.74,1523059.92,1523918.34,13456230335
20210908,100000,1523782.45,1525907.69,1523637.21,1525907.69,35486046406
20210908,110000,1526294.26,1526507.41,1526165.78,1526165.78,52470141787
20210908,120000,1526154.37,1526154.37,1525929.45,1526009,45958069651
20210908,130000,1526009.22,1526009.25,1526009.22,1526009.25,12568094383
20210908,170000,1526009.05,1526009.05,1526009.05,1526009.05,6283974927
20210908,180000,1526008.32,1526008.32,1526008.32,1526008.32,6283974927
20210911,090000,1526008.32,1538624.38,1526008.32,1537842.65,14579176342
20210911,100000,1537556.83,1537556.83,1535285.99,1535285.99,37417720528
20210911,110000,1534993.75,1534993.75,1532724.4,1532724.4,57538287518
20210911,120000,1532469.67,1532469.67,1530519.82,1530519.82,48523966326
20210911,130000,1530517.8,1530517.8,1530517.77,1530517.77,13040226055
20210911,140000,1530517.78,1530517.78,1530517.78,1530517.78,6520093778
20210911,150000,1530515.32,1530515.32,1530515.32,1530515.32,6519857357
20210911,170000,1530515.22,1530515.22,1530515.19,1530515.19,19559572071
20210911,180000,1530461.77,1530461.77,1530461.77,1530461.77,6519857357
20210912,090000,1530461.77,1530461.77,1501746.98,1501746.98,14795083887
20210912,100000,1500409.55,1500409.55,1490902.23,1490902.23,38423480710
20210912,110000,1490730.39,1490730.39,1489390.73,1489600.43,51635092728
20210912,120000,1489768.28,1490172.48,1489768.28,1489995.09,44428827403
20210912,130000,1489994.88,1489994.88,1489994.88,1489994.88,5880156936
20210912,170000,1489994.89,1489994.9,1489994.89,1489994.9,11760218536
20210912,190000,1489983.34,1489983.34,1489983.34,1489983.34,5880109268
20210913,090000,1489983.34,1490149.25,1476042.16,1476042.16,16126816782
20210913,100000,1475206.84,1475206.84,1473360.35,1474580.13,41916537416
20210913,110000,1474667.02,1475577.76,1474667.02,1475577.76,63403346194
20210913,120000,1475523.13,1475523.13,1475245.21,1475273.84,50852087739
20210913,130000,1475273.91,1475274.17,1475273.91,1475274.08,27105500789
20210913,180000,1475274.07,1475274.07,1475274.07,1475274.07,6776299748
20210913,190000,1475274.08,1475274.08,1475274.08,1475274.08,6776223293
20210913,200000,1475224.93,1475224.93,1475224.93,1475224.93,6776223293
20210914,090000,1475224.93,1487560.58,1475224.93,1487560.58,10734101762
20210914,100000,1487792.79,1494863.18,1487792.79,1494863.18,30030294744
20210914,110000,1495304.99,1497427.62,1495304.99,1497427.62,49352299061
20210914,120000,1497452.4,1497452.4,1496954.83,1496955.1,48302794474
20210914,180000,1496955.09,1496955.09,1496954.89,1496954.89,17517892416
20210914,190000,1496962.68,1496962.68,1496962.68,1496962.68,5839297472
20210915,090000,1496962.68,1497374.64,1491484.17,1491484.17,10648452838
20210915,100000,1491503.08,1492045.18,1491351.52,1491351.52,32233011869
20210915,110000,1491322.07,1491322.07,1489853.78,1489853.78,46791411669
20210915,120000,1489656.4,1489656.4,1488297.14,1488297.14,40261627749
20210915,130000,1488297.16,1488297.2,1488297.16,1488297.2,10896357841
20210915,140000,1488294.66,1488294.66,1488294.66,1488294.66,5448170224
20210915,160000,1488291.73,1488291.73,1488291.73,1488291.73,5448167714
20210915,180000,1488291.72,1488291.72,1488212.73,1488212.73,10891797762
20210918,090000,1488212.73,1489160.83,1466611.95,1466611.95,12427084201
20210918,100000,1464956.37,1464956.37,1453369.08,1453369.08,36875038313
20210918,110000,1453135.53,1453135.53,1451667.02,1451667.02,53472493101
20210918,120000,1451563.8,1451563.8,1450221.18,1450221.31,67155574494
20210918,170000,1450221.29,1450225.39,1450221.29,1450225.39,11620425542
20210919,090000,1450225.39,1450225.39,1445773.98,1445773.98,10627736128
20210919,100000,1444806.55,1444806.55,1429232.69,1429232.69,33967583347
20210919,110000,1428226.3,1428226.3,1420902.17,1420902.17,55640525151
20210919,120000,1420818.5,1420818.5,1420483.11,1420484.19,51735700247
